datetime,price,equity,position,action,rsi,bb_width
2024-02-14 06:00:00,1297.297044996001,99904.07528226399,0,WAITING (L:0 S:0),50.19572087650827,0.03721593603781208
2024-02-14 07:00:00,1289.8267980026621,99904.07528226399,0,WAITING (L:0 S:0),46.712310540157944,0.03672482640199124
2024-02-14 08:00:00,1299.6422391918722,99904.07528226399,0,WAITING (L:0 S:0),51.47710520728146,0.035879281227085676
2024-02-14 09:00:00,1323.6616359100433,99904.07528226399,0,WAITING (L:0 S:0),60.73064715164296,0.03842425229919628
2024-02-14 10:00:00,1329.5233978405915,99904.07528226399,0,WAITING (L:0 S:0),62.6048941609098,0.041824593449546615
2024-02-14 11:00:00,1332.84696243119,99904.07528226399,0,WAITING (L:0 S:0),63.66383761638302,0.04122643430833213
2024-02-14 12:00:00,1329.9595569593876,99904.07528226399,0,WAITING (L:0 S:0),62.020666589053484,0.04148372660711824
2024-02-14 13:00:00,1332.6881869196422,99904.07528226399,0,WAITING (L:0 S:0),62.992738633676076,0.04224935177145833
2024-02-14 14:00:00,1334.0289276782057,99904.07528226399,0,WAITING (L:0 S:0),63.48725475561679,0.04471718513041309
2024-02-14 15:00:00,1330.4866739540334,99904.07528226399,0,WAITING (L:0 S:0),61.16187526924935,0.045425280621669985
2024-02-14 16:00:00,1329.5475517874286,99904.07528226399,0,WAITING (L:0 S:1),60.52888494493315,0.04648138848880043
2024-02-14 17:00:00,1340.5249278653264,99904.07528226399,0,WAITING (L:0 S:0),65.0784596947829,0.0497814339811743
2024-02-14 18:00:00,1346.2423960173055,99904.07528226399,0,WAITING (L:0 S:0),67.19910024175586,0.053984244760968574
2024-02-14 19:00:00,1340.0228947198168,99904.07528226399,0,WAITING (L:0 S:0),62.73609262584435,0.05551101087542142
2024-02-14 20:00:00,1343.9151918604525,99904.07528226399,0,WAITING (L:0 S:0),64.33259930002319,0.05346751830647222
2024-02-14 21:00:00,1355.9881850304735,99904.07528226399,0,WAITING (L:0 S:0),68.79798195909225,0.05650065260296945
2024-02-14 22:00:00,1355.7301618166207,99904.07528226399,0,WAITING (L:0 S:0),68.60031147898435,0.05825273795234209
2024-02-14 23:00:00,1366.3381352570393,99904.07528226399,0,WAITING (L:0 S:0),72.14391064903606,0.06170635030481934
2024-02-15 00:00:00,1371.642210877501,99904.07528226399,0,WAITING (L:0 S:0),73.73971849333152,0.06532262262436332
2024-02-15 01:00:00,1368.7934905433963,99904.07528226399,0,WAITING (L:0 S:0),71.37472637987516,0.06708650983666313
2024-02-15 02:00:00,1366.2584323308054,99904.07528226399,0,WAITING (L:0 S:0),69.24635246419611,0.06400518284295333
2024-02-15 03:00:00,1360.9353849817426,99904.07528226399,0,WAITING (L:0 S:0),64.87196167507057,0.05501922858670755
2024-02-15 04:00:00,1369.4575977728894,99904.07528226399,0,WAITING (L:0 S:0),68.32222379943622,0.04851932264062713
2024-02-15 05:00:00,1369.5739354214898,99904.07528226399,0,WAITING (L:0 S:0),68.36789882771531,0.04801380659359464
2024-02-15 06:00:00,1383.0567308546094,99904.07528226399,0,WAITING (L:0 S:0),73.19215526615218,0.0510254616349444
2024-02-15 07:00:00,1391.9454013353406,99904.07528226399,0,WAITING (L:0 S:0),75.81128323263064,0.05575539877341712
2024-02-15 08:00:00,1409.8784242311929,99904.07528226399,0,WAITING (L:0 S:0),80.04681889514849,0.0638740997615716
2024-02-15 09:00:00,1397.032931508323,99904.07528226399,0,WAITING (L:0 S:0),70.5211236146523,0.0659320145064783
2024-02-15 10:00:00,1390.1299575199746,99904.07528226399,0,WAITING (L:0 S:0),65.97734077272781,0.06545108876726441
2024-02-15 11:00:00,1392.6377687084907,99904.07528226399,0,WAITING (L:0 S:0),66.8139021601958,0.06340326085753842
2024-02-15 12:00:00,1403.3041994681469,99904.07528226399,0,WAITING (L:0 S:0),70.17317690336677,0.06169870160621659
2024-02-15 13:00:00,1389.612295100139,99904.07528226399,0,WAITING (L:0 S:0),61.55906042331732,0.058923793096714354
2024-02-15 14:00:00,1387.9674263353024,99904.07528226399,0,WAITING (L:0 S:0),60.59669367270387,0.056397409410552844
2024-02-15 15:00:00,1380.3613977913017,99904.07528226399,0,WAITING (L:0 S:0),56.21995607385461,0.050791834500183104
2024-02-15 16:00:00,1388.2846277830838,99904.07528226399,0,WAITING (L:0 S:0),59.50143913721947,0.04551571326239503
2024-02-15 17:00:00,1363.1820976802558,99904.07528226399,0,WAITING (L:0 S:0),47.38367195037375,0.04404512315525423
2024-02-15 18:00:00,1361.4703352113006,99904.07528226399,0,WAITING (L:0 S:0),46.68545970565431,0.04275913400478399
2024-02-15 19:00:00,1362.714565068859,99904.07528226399,0,WAITING (L:0 S:0),47.293406396688844,0.043358856201900824
2024-02-15 20:00:00,1365.9552413772453,99904.07528226399,0,WAITING (L:0 S:0),48.926952228748114,0.04402780294406492
2024-02-15 21:00:00,1373.2850161262163,99904.07528226399,0,WAITING (L:1 S:0),52.511961354006125,0.043603766899921584
2024-02-15 22:00:00,1361.9329490154535,99904.07528226399,0,WAITING (L:0 S:0),47.008409616071766,0.04431304119129943
2024-02-15 23:00:00,1354.4409286954449,99904.07528226399,0,WAITING (L:0 S:0),43.74954000164243,0.04574497201775885
2024-02-16 00:00:00,1366.9946641141603,99904.07528226399,0,WAITING (L:1 S:0),50.00394335538547,0.046022684149318725
2024-02-16 01:00:00,1364.3170307899356,99904.07528226399,0,WAITING (L:0 S:0),48.758642657909505,0.04666448288214784
2024-02-16 02:00:00,1377.4890306444117,99904.07528226399,0,WAITING (L:0 S:0),54.73112621987778,0.04662175259725834
2024-02-16 03:00:00,1376.3740450225125,99904.07528226399,0,WAITING (L:0 S:0),54.15571167118953,0.04584184010792577
2024-02-16 04:00:00,1384.9435599707233,99904.07528226399,0,WAITING (L:0 S:0),57.825710186565225,0.040863085606204205
2024-02-16 05:00:00,1386.2874299507855,99904.07528226399,0,WAITING (L:0 S:0),58.388287146023416,0.03911113640649758
2024-02-16 06:00:00,1406.73574900826,99904.07528226399,0,WAITING (L:0 S:0),65.85241686066338,0.04293935387249951
2024-02-16 07:00:00,1387.6272349128733,99904.07528226399,0,WAITING (L:0 S:1),55.782703050892906,0.042276627728301805
2024-02-16 08:00:00,1416.9470356921045,99904.07528226399,0,WAITING (L:0 S:0),64.70173221283027,0.04669428789603845
2024-02-16 09:00:00,1421.727646302373,99904.07528226399,0,WAITING (L:0 S:0),65.90918408350184,0.05425261205307146
2024-02-16 10:00:00,1437.4776190946418,99904.07528226399,0,WAITING (L:0 S:0),69.59885396365897,0.0658140088607142
2024-02-16 11:00:00,1429.1901615262602,99904.07528226399,0,WAITING (L:0 S:0),65.57698641883842,0.07241742326620193
2024-02-16 12:00:00,1422.2226688926482,99904.07528226399,0,WAITING (L:0 S:0),62.31659833337158,0.076338528014525
2024-02-16 13:00:00,1453.5146908544502,99904.07528226399,0,WAITING (L:0 S:0),69.62165710018627,0.08582091257542172
2024-02-16 14:00:00,1450.1071209915704,99904.07528226399,0,WAITING (L:0 S:0),68.07408374168021,0.0911866455192705
2024-02-16 15:00:00,1419.6333734031077,99904.07528226399,0,WAITING (L:0 S:0),56.07058715101387,0.08957102991053473
2024-02-16 16:00:00,1403.82290960039,99904.07528226399,0,WAITING (L:0 S:0),51.04188301872271,0.08688063414385039
2024-02-16 17:00:00,1400.4177178378716,99904.07528226399,0,WAITING (L:0 S:0),50.00175246602814,0.08495591942167002
2024-02-16 18:00:00,1388.8208799471054,99904.07528226399,0,WAITING (L:0 S:0),46.524579326315646,0.08121406617305761
2024-02-16 19:00:00,1405.9590674519038,99904.07528226399,0,WAITING (L:0 S:0),51.85324087152786,0.07440971487736925
2024-02-16 20:00:00,1404.1928403984414,99904.07528226399,0,WAITING (L:1 S:0),51.286049649223415,0.06983935267586901
2024-02-16 21:00:00,1388.1846363556729,99904.07528226399,0,WAITING (L:0 S:0),46.33864237185538,0.06508436487480701
2024-02-16 22:00:00,1396.600100435397,99904.07528226399,0,WAITING (L:0 S:0),49.117504261462855,0.06230087490898153
2024-02-16 23:00:00,1404.9714421003548,99904.07528226399,0,WAITING (L:0 S:0),51.79190776246654,0.05840863801139741
2024-02-17 00:00:00,1412.9316634348268,99904.07528226399,0,WAITING (L:1 S:0),54.2541188571377,0.055817315883048675
2024-02-17 01:00:00,1395.9501329471072,99904.07528226399,0,WAITING (L:0 S:0),48.55655061985552,0.05424190049501502
2024-02-17 02:00:00,1375.363991213992,99904.07528226399,0,WAITING (L:0 S:0),42.70206776026037,0.05910506735092902
2024-02-17 03:00:00,1369.711812296351,99904.07528226399,0,WAITING (L:0 S:0),41.23211966907622,0.06307548135053223
2024-02-17 04:00:00,1386.1050821639742,99904.07528226399,0,WAITING (L:0 S:0),46.937388158668995,0.06469942694017117
2024-02-17 05:00:00,1384.4970586876689,99904.07528226399,0,WAITING (L:0 S:0),46.460918411539,0.06582911331257907
2024-02-17 06:00:00,1400.1047748518363,99904.07528226399,0,WAITING (L:0 S:0),51.59687634227626,0.06263027732795252
2024-02-17 07:00:00,1386.370949565805,99904.07528226399,0,WAITING (L:0 S:0),47.29731752751254,0.06147543182528839
2024-02-17 08:00:00,1389.2498560982733,99904.07528226399,0,WAITING (L:0 S:0),48.27042349763943,0.060601022678391764
2024-02-17 09:00:00,1401.1006396224595,99904.07528226399,0,WAITING (L:0 S:0),52.184258347619256,0.04930823976764523
2024-02-17 10:00:00,1400.5278835849501,99904.07528226399,0,WAITING (L:0 S:0),51.97956510360632,0.034994994333310644
2024-02-17 11:00:00,1400.377125847622,99904.07528226399,0,WAITING (L:0 S:0),51.921834162514976,0.03130910875254976
2024-02-17 12:00:00,1398.493950431625,99904.07528226399,0,WAITING (L:0 S:0),51.15750366561945,0.030830230074658717
2024-02-17 13:00:00,1373.6980542305666,99904.07528226399,0,WAITING (L:0 S:0),42.32301398880088,0.03330633808540457
2024-02-17 14:00:00,1391.191414483151,99904.07528226399,0,WAITING (L:0 S:0),49.01278875482758,0.03320412400158721
2024-02-17 15:00:00,1403.4172678907653,99904.07528226399,0,WAITING (L:1 S:0),53.10645672706951,0.032823928181984416
2024-02-17 16:00:00,1402.4472432118223,99904.07528226399,0,WAITING (L:0 S:0),52.744615729754905,0.03258949452641761
2024-02-17 17:00:00,1408.1390449823061,99904.07528226399,0,WAITING (L:0 S:0),54.695206939856135,0.03376496211382347
2024-02-17 18:00:00,1414.6569789959026,99904.07528226399,0,WAITING (L:0 S:0),56.889732087682766,0.036225689447817795
2024-02-17 19:00:00,1383.3984425257265,99904.07528226399,0,WAITING (L:0 S:1),45.50550157495239,0.03631583888639995
2024-02-17 20:00:00,1391.975834469643,99904.07528226399,0,WAITING (L:0 S:0),48.54808592224169,0.0339916882017667
2024-02-17 21:00:00,1389.8011774556007,99904.07528226399,0,WAITING (L:0 S:1),47.819112530206,0.0339842277275122
2024-02-17 22:00:00,1390.0891585613053,99904.07528226399,0,WAITING (L:0 S:0),47.93061383021346,0.03199593130528256
2024-02-17 23:00:00,1386.806694078746,99904.07528226399,0,WAITING (L:0 S:0),46.705552839583895,0.028174896708184655
2024-02-18 00:00:00,1369.672480455119,99904.07528226399,0,WAITING (L:0 S:0),40.83798817948355,0.0319427546724492
2024-02-18 01:00:00,1345.0227954873387,99904.07528226399,0,WAITING (L:0 S:0),34.184486035962365,0.04437965733864074
2024-02-18 02:00:00,1343.5073516578927,99904.07528226399,0,WAITING (L:0 S:0),33.81967451971328,0.0535985639149926
2024-02-18 03:00:00,1353.3178017412847,99904.07528226399,0,WAITING (L:0 S:0),38.40252970128922,0.05827196352521339
2024-02-18 04:00:00,1372.2640986379301,99904.07528226399,0,WAITING (L:1 S:0),46.15706925785354,0.059026416486798884
2024-02-18 05:00:00,1369.9684451349365,99904.07528226399,0,WAITING (L:0 S:0),45.41109845630151,0.05901922866835624
2024-02-18 06:00:00,1333.3565154846408,99904.07528226399,0,WAITING (L:0 S:0),35.54468629844377,0.06662117191465552
2024-02-18 07:00:00,1344.1057820691938,99904.07528226399,0,WAITING (L:0 S:0),39.68794695890653,0.06947876220569574
2024-02-18 08:00:00,1343.7965528601371,99904.07528226399,0,WAITING (L:0 S:0),39.609067394017494,0.07160066990122821
2024-02-18 09:00:00,1321.383619165755,99904.07528226399,0,WAITING (L:0 S:0),34.28956797149585,0.0799592998532483
2024-02-18 10:00:00,1305.313601617796,99904.07528226399,0,WAITING (L:0 S:0),31.06783550130621,0.09040085632299837
2024-02-18 11:00:00,1283.5621749962559,99904.07528226399,0,WAITING (L:0 S:0),27.325432260782602,0.10320324092229567
2024-02-18 12:00:00,1288.286798505627,99904.07528226399,0,WAITING (L:0 S:0),29.317105342719383,0.11065840153122718
2024-02-18 13:00:00,1284.2085170636567,99904.07528226399,0,WAITING (L:0 S:0),28.58877923615569,0.11503474534372746
2024-02-18 14:00:00,1298.7465170286896,99904.07528226399,0,WAITING (L:0 S:0),34.80636964872263,0.1113080386964708
2024-02-18 15:00:00,1330.7864471746364,99904.07528226399,0,WAITING (L:0 S:0),45.97120907127987,0.10851369901699369
2024-02-18 16:00:00,1343.8396874881473,99904.07528226399,0,WAITING (L:1 S:0),49.747103722965626,0.10298922696075279
2024-02-18 17:00:00,1348.24205124307,99904.07528226399,0,WAITING (L:0 S:0),50.99110773337783,0.09726201676277065
2024-02-18 18:00:00,1338.8858737414466,99904.07528226399,0,WAITING (L:0 S:0),48.25698456069244,0.09024476522617758
2024-02-18 19:00:00,1333.4273713860225,99904.07528226399,0,WAITING (L:0 S:0),46.68425589410301,0.082767525451936
2024-02-18 20:00:00,1317.5854751400036,99904.07528226399,0,WAITING (L:0 S:0),42.368516373193415,0.07915175951208255
2024-02-18 21:00:00,1321.2516223020536,99904.07528226399,0,WAITING (L:0 S:0),43.66641153414107,0.07868392443505644
2024-02-18 22:00:00,1306.2359818533798,99904.07528226399,0,WAITING (L:0 S:0),39.7207824331836,0.07946761367628555
2024-02-18 23:00:00,1311.101156573204,99904.07528226399,0,WAITING (L:0 S:0),41.56322623483033,0.07796499410232154
2024-02-19 00:00:00,1302.681286593783,99904.07528226399,0,WAITING (L:0 S:0),39.323131593732704,0.07172425988208017
2024-02-19 01:00:00,1304.8950097701502,99904.07528226399,0,WAITING (L:0 S:0),40.23515404715029,0.06365489995464131
2024-02-19 02:00:00,1303.7020100966438,99904.07528226399,0,WAITING (L:0 S:0),39.88720339386148,0.06345790542120508
2024-02-19 03:00:00,1321.769657951697,99904.07528226399,0,WAITING (L:0 S:0),47.317772734271784,0.06055153329500529
2024-02-19 04:00:00,1315.10655402868,99904.07528226399,0,WAITING (L:0 S:0),45.103529436707554,0.05712788089286242
2024-02-19 05:00:00,1308.007861248365,99904.07528226399,0,WAITING (L:0 S:0),42.805341762564396,0.05704495194350854
2024-02-19 06:00:00,1293.5483684841147,99904.07528226399,0,WAITING (L:0 S:0),38.50189504748385,0.05842996919413775
2024-02-19 07:00:00,1299.2754418408006,99904.07528226399,0,WAITING (L:0 S:0),41.030663547684284,0.05546279923616396
2024-02-19 08:00:00,1297.4346633477867,99904.07528226399,0,WAITING (L:0 S:0),40.45486369298935,0.05373149662986235
2024-02-19 09:00:00,1295.9900869521455,99904.07528226399,0,WAITING (L:1 S:0),39.980690533245266,0.051051654877150326
2024-02-19 10:00:00,1275.8233951223337,99904.07528226399,0,WAITING (L:0 S:0),33.99094590730238,0.056655370033684004
2024-02-19 11:00:00,1273.6196579367333,99904.07528226399,0,WAITING (L:0 S:0),33.4020467714692,0.061447536875604496
2024-02-19 12:00:00,1286.082339198735,99904.07528226399,0,WAITING (L:0 S:0),39.75843326582374,0.058851578818872714
2024-02-19 13:00:00,1293.217280551826,99904.07528226399,0,WAITING (L:0 S:0),43.10636576860541,0.05192328251895304
2024-02-19 14:00:00,1288.2576812799439,99904.07528226399,0,WAITING (L:0 S:0),41.3846533180926,0.047022692390817564
2024-02-19 15:00:00,1288.6723197621943,99904.07528226399,0,WAITING (L:0 S:0),41.59468233651357,0.042254585859094654
2024-02-19 16:00:00,1291.8037738314197,99904.07528226399,0,WAITING (L:0 S:0),43.248569590768355,0.04070707522067873
2024-02-19 17:00:00,1291.829216823852,99904.07528226399,0,WAITING (L:0 S:0),43.26262778546226,0.03761600867659217
2024-02-19 18:00:00,1280.2954892618761,99904.07528226399,0,WAITING (L:0 S:0),38.59525164683405,0.038856340388379706
2024-02-19 19:00:00,1280.5643085575055,99904.07528226399,0,WAITING (L:0 S:0),38.76108155181822,0.03872805114131545
2024-02-19 20:00:00,1280.0705368384604,99904.07528226399,0,WAITING (L:0 S:0),38.555116576992205,0.03954309817189921
2024-02-19 21:00:00,1288.7211627244544,99904.07528226399,0,WAITING (L:0 S:0),44.15393128371005,0.03879520991069752
2024-02-19 22:00:00,1307.8424749297105,99904.07528226399,0,WAITING (L:0 S:0),54.10802949492826,0.03948078060990825
2024-02-19 23:00:00,1304.1644380358268,99904.07528226399,0,WAITING (L:0 S:0),52.18135760510167,0.03459103520571858
2024-02-20 00:00:00,1300.1268567790112,99904.07528226399,0,WAITING (L:0 S:0),50.07348789001939,0.03092269603937637
2024-02-20 01:00:00,1296.9030743133662,99904.07528226399,0,WAITING (L:0 S:1),48.39260847383545,0.028780463371198592
2024-02-20 02:00:00,1300.4688916023217,99904.07528226399,0,WAITING (L:0 S:0),50.37683484891112,0.029507468980579567
2024-02-20 03:00:00,1311.6619301743935,99904.07528226399,0,WAITING (L:0 S:0),56.08464250487712,0.03234452271110403
2024-02-20 04:00:00,1301.3297677043374,99904.07528226399,0,WAITING (L:0 S:0),50.329746017908256,0.03279871086890168
2024-02-20 05:00:00,1317.2585201476288,99904.07528226399,0,WAITING (L:0 S:0),57.559866312517656,0.037130821449387695
2024-02-20 06:00:00,1317.205512219427,99904.07528226399,0,WAITING (L:0 S:0),57.529854918260625,0.038471188575624385
2024-02-20 07:00:00,1317.8929904494212,99904.07528226399,0,WAITING (L:0 S:0),57.83689971084615,0.03820003876199949
2024-02-20 08:00:00,1315.238725409117,99904.07528226399,0,WAITING (L:0 S:0),56.149062636117975,0.03917863472448853
2024-02-20 09:00:00,1332.3908894773087,99904.07528226399,0,WAITING (L:0 S:0),63.55135485278435,0.04520126446577146
2024-02-20 10:00:00,1341.0070245517682,99904.07528226399,0,WAITING (L:0 S:0),66.60132019440731,0.05194277430484822
2024-02-20 11:00:00,1315.4530239779383,99904.07528226399,0,WAITING (L:0 S:0),52.555100152871574,0.05140734491888258
2024-02-20 12:00:00,1324.5024339060867,99904.07528226399,0,WAITING (L:0 S:0),56.08705571826478,0.05219223743604382
2024-02-20 13:00:00,1337.8002859050218,99904.07528226399,0,WAITING (L:0 S:0),60.715097712171534,0.05522625840168591
2024-02-20 14:00:00,1336.2671102907889,99904.07528226399,0,WAITING (L:0 S:0),59.93085534296199,0.054275008785958284
2024-02-20 15:00:00,1352.5648152335693,99904.07528226399,0,WAITING (L:0 S:0),65.09253601447921,0.056299155312602975
2024-02-20 16:00:00,1364.097532068068,99904.07528226399,0,WAITING (L:0 S:0),68.21300844077739,0.05965993483801032
2024-02-20 17:00:00,1352.2564483757058,99904.07528226399,0,WAITING (L:0 S:0),62.07711149926721,0.05939079626659903
2024-02-20 18:00:00,1345.3724069340685,99904.07528226399,0,WAITING (L:0 S:0),58.76744401177479,0.060315387669900467
2024-02-20 19:00:00,1336.999853814301,99904.07528226399,0,WAITING (L:0 S:0),54.93149025317848,0.05907079251318001
2024-02-20 20:00:00,1322.2334709399695,99904.07528226399,0,WAITING (L:0 S:1),48.87247816480267,0.056230576935130554
2024-02-20 21:00:00,1317.5790506676599,99904.07528226399,0,WAITING (L:0 S:0),47.10864617448443,0.05251352921634764
2024-02-20 22:00:00,1313.4457753692514,99904.07528226399,0,WAITING (L:0 S:0),45.53694434322095,0.04990680277807646
2024-02-20 23:00:00,1331.6244089657755,99904.07528226399,0,WAITING (L:1 S:0),52.96894654050702,0.048421367719970534
2024-02-21 00:00:00,1334.4049253991873,99904.07528226399,0,WAITING (L:0 S:0),54.00285855396265,0.04408208331298675
2024-02-21 01:00:00,1345.2475477678604,99904.07528226399,0,WAITING (L:0 S:0),57.89038777499098,0.04381631625015055
2024-02-21 02:00:00,1344.9381615172147,99904.07528226399,0,WAITING (L:0 S:0),57.740428205622315,0.04307552473487253
2024-02-21 03:00:00,1330.0579134969503,99904.07528226399,0,WAITING (L:0 S:0),50.90976791532933,0.041644414738979584
2024-02-21 04:00:00,1336.5090360194774,99904.07528226399,0,WAITING (L:0 S:0),53.479214140447986,0.03929537237007337
2024-02-21 05:00:00,1337.8999809533343,99904.07528226399,0,WAITING (L:0 S:0),54.037818614848135,0.03923895332551765
2024-02-21 06:00:00,1344.7799946220512,99904.07528226399,0,WAITING (L:0 S:0),56.80091457174322,0.03954001744547818
2024-02-21 07:00:00,1350.251139816025,99904.07528226399,0,WAITING (L:1 S:0),58.91606375647646,0.03769881471836937
2024-02-21 08:00:00,1334.940657373828,99904.07528226399,0,WAITING (L:0 S:0),51.340395009795856,0.03656318718840553
2024-02-21 09:00:00,1337.041034569158,99904.07528226399,0,WAITING (L:0 S:1),52.247538765786246,0.0365742173157881
2024-02-21 10:00:00,1336.290442160176,99904.07528226399,0,WAITING (L:0 S:0),51.87535266055627,0.03657354147131695
2024-02-21 11:00:00,1342.0311568287973,99904.07528226399,0,WAITING (L:0 S:0),54.54249614494314,0.03532905381828023
2024-02-21 12:00:00,1347.7198390766475,99904.07528226399,0,WAITING (L:0 S:0),57.08089506455384,0.031072520462972
2024-02-21 13:00:00,1343.1022521046286,99904.07528226399,0,WAITING (L:0 S:0),54.42424242360479,0.02954197295365022
2024-02-21 14:00:00,1328.1614254428498,99904.07528226399,0,WAITING (L:0 S:0),46.82957978950987,0.0294029272908199
2024-02-21 15:00:00,1317.0269196208153,99904.07528226399,0,WAITING (L:0 S:0),42.11313583449586,0.031962472510279526
2024-02-21 16:00:00,1314.0194398723218,99904.07528226399,0,WAITING (L:0 S:0),40.91449770317519,0.03391026074804073
2024-02-21 17:00:00,1314.7359872012198,99904.07528226399,0,WAITING (L:0 S:0),41.34286686106442,0.034625205820015714
2024-02-21 18:00:00,1311.15033626794,99904.07528226399,0,WAITING (L:1 S:0),39.788330827731464,0.03530701558305849
2024-02-21 19:00:00,1299.3758087223457,99904.07528226399,0,WAITING (L:0 S:0),35.11854574986671,0.042353443305329974
2024-02-21 20:00:00,1283.264900197363,99904.07528226399,0,WAITING (L:0 S:0),29.940545098214223,0.05375971730890732
2024-02-21 21:00:00,1277.524680914462,99904.07528226399,0,WAITING (L:0 S:0),28.337379452976116,0.06322121336375765
2024-02-21 22:00:00,1286.3113611012898,99904.07528226399,0,WAITING (L:0 S:0),34.14979733573165,0.06743355457257232
2024-02-21 23:00:00,1274.0378411683832,99904.07528226399,0,WAITING (L:0 S:0),30.43628566826942,0.07521286742363206
2024-02-22 00:00:00,1260.692438382577,99904.07528226399,0,WAITING (L:0 S:0),26.99846672742838,0.08476399416426353
2024-02-22 01:00:00,1264.163764346812,99904.07528226399,0,WAITING (L:0 S:0),29.237411861611584,0.09079421517294567
2024-02-22 02:00:00,1279.8148745163842,99904.07528226399,0,WAITING (L:0 S:0),38.40934219047675,0.09081230761325486
2024-02-22 03:00:00,1260.6639034709042,99904.07528226399,0,WAITING (L:0 S:0),32.80607153905527,0.0922752634861181
2024-02-22 04:00:00,1252.605029327191,99904.07528226399,0,WAITING (L:0 S:0),30.771725455420864,0.09679199635541531
2024-02-22 05:00:00,1270.10564475467,99904.07528226399,0,WAITING (L:0 S:0),39.5397927170704,0.09573673520913419
2024-02-22 06:00:00,1255.4018859291416,99904.07528226399,0,WAITING (L:0 S:0),35.47446171158538,0.09615087126009295
2024-02-22 07:00:00,1245.0124564478674,99904.07528226399,0,WAITING (L:0 S:0),32.900445295400075,0.09556488968297826
2024-02-22 08:00:00,1251.9774075726596,99904.07528226399,0,WAITING (L:0 S:0),36.240484491572204,0.08905330537631542
2024-02-22 09:00:00,1239.4236795212985,99904.07528226399,0,WAITING (L:0 S:0),33.04741248021629,0.08361933332428116
2024-02-22 10:00:00,1242.1773616003577,99904.07528226399,0,WAITING (L:0 S:0),34.41250327684032,0.07951529635717944
2024-02-22 11:00:00,1244.7713632359782,99904.07528226399,0,WAITING (L:0 S:0),35.741625857770934,0.07600389660481446
2024-02-22 12:00:00,1243.261544480838,99904.07528226399,0,WAITING (L:0 S:0),35.2933186393228,0.07168027290629583
2024-02-22 13:00:00,1250.5820849186728,99904.07528226399,0,WAITING (L:0 S:0),39.270747101799564,0.06366703083311541
2024-02-22 14:00:00,1246.3418548885973,99904.07528226399,0,WAITING (L:0 S:0),37.820598189680375,0.05471589572344132
2024-02-22 15:00:00,1237.9016999989274,99904.07528226399,0,WAITING (L:0 S:0),35.046429302521716,0.049325692005181714
2024-02-22 16:00:00,1249.7951615703219,99904.07528226399,0,WAITING (L:0 S:0),41.55242188208983,0.04599905659296686
2024-02-22 17:00:00,1237.8551474407855,99904.07528226399,0,WAITING (L:0 S:0),37.49234389786262,0.0451160403414195
2024-02-22 18:00:00,1236.340947005687,99904.07528226399,0,WAITING (L:0 S:0),36.99861706100135,0.040222969889476004
2024-02-22 19:00:00,1230.5295757319764,99904.07528226399,0,WAITING (L:0 S:0),35.088796544000026,0.03957355891815776
2024-02-22 20:00:00,1221.874642163378,99904.07528226399,0,WAITING (L:0 S:0),32.40591697497572,0.04352985632663679
2024-02-22 21:00:00,1226.6139531125511,99904.07528226399,0,WAITING (L:0 S:0),35.32216416391413,0.04438347217596844
2024-02-22 22:00:00,1215.4811066282132,99904.07528226399,0,WAITING (L:0 S:0),31.84638992221486,0.041981110007398126
2024-02-22 23:00:00,1205.5188678454956,99904.07528226399,0,WAITING (L:0 S:0),29.08801235764144,0.04776476906078006
2024-02-23 00:00:00,1205.9143526226355,99904.07528226399,0,WAITING (L:0 S:0),29.349629054362197,0.052825646068381124
2024-02-23 01:00:00,1223.6410915029994,99904.07528226399,0,WAITING (L:0 S:0),40.029525538900494,0.047734871789855984
2024-02-23 02:00:00,1220.2243078182807,99904.07528226399,0,WAITING (L:0 S:0),38.81169046816701,0.04649374464548067
2024-02-23 03:00:00,1213.156379162378,99904.07528226399,0,WAITING (L:0 S:0),36.34820312058045,0.048004304034783
2024-02-23 04:00:00,1211.3457264213694,99904.07528226399,0,WAITING (L:0 S:0),35.72265715823173,0.04784399130355766
2024-02-23 05:00:00,1220.3387077216591,99904.07528226399,0,WAITING (L:0 S:0),41.140724496198715,0.04783206190543752
2024-02-23 06:00:00,1224.765269798997,99904.07528226399,0,WAITING (L:0 S:0),43.658197222914694,0.04689715605615829
2024-02-23 07:00:00,1222.3128413544248,99904.07528226399,0,WAITING (L:0 S:0),42.5718056162354,0.0453643604260073
2024-02-23 08:00:00,1215.0070305464799,99904.07528226399,0,WAITING (L:0 S:0),39.42446885469175,0.044482753487754254
2024-02-23 09:00:00,1209.3583706307006,99904.07528226399,0,WAITING (L:0 S:0),37.13831710629394,0.04175153234221446
2024-02-23 10:00:00,1219.4901656772292,99904.07528226399,0,WAITING (L:0 S:0),43.470323627515974,0.038055864686859606
2024-02-23 11:00:00,1220.3622929996543,99904.07528226399,0,WAITING (L:0 S:0),43.99328979425017,0.03616402647199271
2024-02-23 12:00:00,1227.4390357757202,99904.07528226399,0,WAITING (L:0 S:0),48.18231792822032,0.029381341887838693
2024-02-23 13:00:00,1227.3387804013712,99904.07528226399,0,WAITING (L:0 S:0),48.127398685719776,0.026747800728751724
2024-02-23 14:00:00,1233.8349015315407,99904.07528226399,0,WAITING (L:0 S:0),51.94920408765293,0.02592665906018517
2024-02-23 15:00:00,1237.1107207459693,99904.07528226399,0,WAITING (L:0 S:0),53.79780697677154,0.027848562477058938
