datetime,price,equity,position,action
2024-08-31 13:00:00,1589.594767946424,92815.19122713816,1,HOLDING LONG
2024-08-31 14:00:00,1595.9249535995332,92815.19122713816,1,HOLDING LONG
2024-08-31 15:00:00,1609.4146140356247,93034.79747358338,0,EXIT LONG: +220
2024-08-31 16:00:00,1614.8466277253774,93034.79747358338,0,NO SIGNAL
2024-08-31 17:00:00,1607.2271133839567,93034.79747358338,0,NO SIGNAL
2024-08-31 18:00:00,1611.101972824013,93034.79747358338,0,NO SIGNAL
2024-08-31 19:00:00,1606.6689513456831,93034.79747358338,0,NO SIGNAL
2024-08-31 20:00:00,1592.91270399268,93034.79747358338,0,NO SIGNAL
2024-08-31 21:00:00,1598.5748628569438,93034.79747358338,0,NO SIGNAL
2024-08-31 22:00:00,1600.1723814517795,93034.79747358338,-1,ENTER SHORT: 1600.17
2024-08-31 23:00:00,1613.4131276345665,93034.79747358338,-1,HOLDING SHORT
2024-09-01 00:00:00,1595.7258388031705,93034.79747358338,-1,HOLDING SHORT
2024-09-01 01:00:00,1597.0796547852528,93034.79747358338,-1,HOLDING SHORT
2024-09-01 02:00:00,1593.871062899615,93034.79747358338,-1,HOLDING SHORT
2024-09-01 03:00:00,1606.3659397805143,93034.79747358338,-1,HOLDING SHORT
2024-09-01 04:00:00,1606.125278070022,93034.79747358338,-1,HOLDING SHORT
2024-09-01 05:00:00,1618.9064866163742,93034.79747358338,-1,HOLDING SHORT
2024-09-01 06:00:00,1632.21350543765,92848.50882647232,0,STOP LOSS SHORT: -186
2024-09-01 07:00:00,1617.7379895376996,92848.50882647232,0,NO SIGNAL
2024-09-01 08:00:00,1627.2072228246657,92848.50882647232,0,NO SIGNAL
2024-09-01 09:00:00,1634.9700768287757,92848.50882647232,0,NO SIGNAL
2024-09-01 10:00:00,1643.426703988642,92848.50882647232,0,NO SIGNAL
2024-09-01 11:00:00,1634.0425551297396,92848.50882647232,0,NO SIGNAL
2024-09-01 12:00:00,1645.7120299631897,92848.50882647232,0,NO SIGNAL
2024-09-01 13:00:00,1646.485043899261,92848.50882647232,0,NO SIGNAL
2024-09-01 14:00:00,1652.5258444985334,92848.50882647232,0,NO SIGNAL
2024-09-01 15:00:00,1658.0610689565146,92848.50882647232,0,NO SIGNAL
2024-09-01 16:00:00,1663.1596323470399,92848.50882647232,0,NO SIGNAL
2024-09-01 17:00:00,1678.705618955548,92848.50882647232,0,NO SIGNAL
2024-09-01 18:00:00,1669.7868451716558,92848.50882647232,0,NO SIGNAL
2024-09-01 19:00:00,1665.8816041209577,92848.50882647232,0,NO SIGNAL
2024-09-01 20:00:00,1671.4096508285668,92848.50882647232,0,NO SIGNAL
2024-09-01 21:00:00,1674.5630309926248,92848.50882647232,0,NO SIGNAL
2024-09-01 22:00:00,1662.3475017014428,92848.50882647232,0,NO SIGNAL
2024-09-01 23:00:00,1654.15719065003,92848.50882647232,-1,ENTER SHORT: 1654.16
2024-09-02 00:00:00,1640.7994746924046,92848.50882647232,-1,HOLDING SHORT
2024-09-02 01:00:00,1644.2371856734717,92848.50882647232,-1,HOLDING SHORT
2024-09-02 02:00:00,1646.225988729162,92848.50882647232,-1,HOLDING SHORT
2024-09-02 03:00:00,1642.8876455243492,92848.50882647232,-1,HOLDING SHORT
2024-09-02 04:00:00,1629.5915280332163,92848.50882647232,-1,HOLDING SHORT
2024-09-02 05:00:00,1621.1677086039304,92848.50882647232,-1,HOLDING SHORT
2024-09-02 06:00:00,1614.611661380717,92848.50882647232,-1,HOLDING SHORT
2024-09-02 07:00:00,1617.7266155183802,92848.50882647232,-1,HOLDING SHORT
2024-09-02 08:00:00,1616.414827893064,92848.50882647232,-1,HOLDING SHORT
2024-09-02 09:00:00,1625.9085491626076,92848.50882647232,-1,HOLDING SHORT
2024-09-02 10:00:00,1619.5265184008995,92848.50882647232,-1,HOLDING SHORT
2024-09-02 11:00:00,1619.5290241740477,92848.50882647232,-1,HOLDING SHORT
2024-09-02 12:00:00,1617.9944561081486,92848.50882647232,-1,HOLDING SHORT
2024-09-02 13:00:00,1619.2249880353816,92848.50882647232,-1,HOLDING SHORT
2024-09-02 14:00:00,1639.9274819756827,92848.50882647232,-1,HOLDING SHORT
2024-09-02 15:00:00,1634.3563173087155,92848.50882647232,-1,HOLDING SHORT
2024-09-02 16:00:00,1648.1226715473085,92848.50882647232,-1,HOLDING SHORT
2024-09-02 17:00:00,1643.6837097575817,92848.50882647232,-1,HOLDING SHORT
2024-09-02 18:00:00,1650.4692791191762,92848.50882647232,-1,HOLDING SHORT
2024-09-02 19:00:00,1653.7187492293183,92850.96981581184,0,EXIT SHORT: +2
2024-09-02 20:00:00,1668.6140062988359,92850.96981581184,-1,ENTER SHORT: 1668.61
2024-09-02 21:00:00,1670.2486635956022,92850.96981581184,-1,HOLDING SHORT
2024-09-02 22:00:00,1665.223648874253,92850.96981581184,-1,HOLDING SHORT
2024-09-02 23:00:00,1669.0109081979772,92850.96981581184,-1,HOLDING SHORT
2024-09-03 00:00:00,1663.2638487460683,92850.96981581184,-1,HOLDING SHORT
2024-09-03 01:00:00,1657.376695518095,92850.96981581184,-1,HOLDING SHORT
2024-09-03 02:00:00,1664.099242360606,92850.96981581184,-1,HOLDING SHORT
2024-09-03 03:00:00,1669.9776743849425,92850.96981581184,-1,HOLDING SHORT
2024-09-03 04:00:00,1662.0334612506679,92850.96981581184,-1,HOLDING SHORT
2024-09-03 05:00:00,1665.8970143004128,92850.96981581184,-1,HOLDING SHORT
2024-09-03 06:00:00,1666.9085080764096,92850.96981581184,-1,HOLDING SHORT
2024-09-03 07:00:00,1681.5848980223338,92850.96981581184,-1,HOLDING SHORT
2024-09-03 08:00:00,1674.038022744538,92850.96981581184,-1,HOLDING SHORT
2024-09-03 09:00:00,1657.5003207942902,92850.96981581184,-1,HOLDING SHORT
2024-09-03 10:00:00,1673.164288259301,92850.96981581184,-1,HOLDING SHORT
2024-09-03 11:00:00,1675.92338991012,92850.96981581184,-1,HOLDING SHORT
2024-09-03 12:00:00,1667.3940040431671,92850.96981581184,-1,HOLDING SHORT
2024-09-03 13:00:00,1660.6813451593782,92850.96981581184,-1,HOLDING SHORT
2024-09-03 14:00:00,1675.3373201808058,92850.96981581184,-1,HOLDING SHORT
2024-09-03 15:00:00,1681.0971227943094,92850.96981581184,-1,HOLDING SHORT
2024-09-03 16:00:00,1677.0531230627241,92850.96981581184,-1,HOLDING SHORT
2024-09-03 17:00:00,1673.7809770113201,92850.96981581184,-1,HOLDING SHORT
2024-09-03 18:00:00,1671.054854507552,92850.96981581184,-1,HOLDING SHORT
2024-09-03 19:00:00,1683.1550540380194,92850.96981581184,-1,HOLDING SHORT
2024-09-03 20:00:00,1685.3777790477748,92850.96981581184,-1,HOLDING SHORT
2024-09-03 21:00:00,1692.1978989460824,92850.96981581184,-1,HOLDING SHORT
2024-09-03 22:00:00,1696.7200440494232,92850.96981581184,-1,HOLDING SHORT
2024-09-03 23:00:00,1685.8000149974084,92850.96981581184,-1,HOLDING SHORT
2024-09-04 00:00:00,1683.9574200705677,92850.96981581184,-1,HOLDING SHORT
2024-09-04 01:00:00,1693.0315929348092,92850.96981581184,-1,HOLDING SHORT
2024-09-04 02:00:00,1695.6904405911853,92850.96981581184,-1,HOLDING SHORT
2024-09-04 03:00:00,1692.6887301418262,92850.96981581184,-1,HOLDING SHORT
2024-09-04 04:00:00,1702.99378858071,92659.6615734695,0,STOP LOSS SHORT: -191
2024-09-04 05:00:00,1723.474309093366,92659.6615734695,0,NO SIGNAL
2024-09-04 06:00:00,1713.87547328139,92659.6615734695,0,NO SIGNAL
2024-09-04 07:00:00,1702.171513665722,92659.6615734695,0,NO SIGNAL
2024-09-04 08:00:00,1710.40520714394,92659.6615734695,0,NO SIGNAL
2024-09-04 09:00:00,1705.1338387408985,92659.6615734695,0,NO SIGNAL
2024-09-04 10:00:00,1706.8982981367035,92659.6615734695,0,NO SIGNAL
2024-09-04 11:00:00,1706.782690616668,92659.6615734695,-1,ENTER SHORT: 1706.78
2024-09-04 12:00:00,1704.5189306195484,92659.6615734695,-1,HOLDING SHORT
2024-09-04 13:00:00,1721.5679430000143,92659.6615734695,-1,HOLDING SHORT
2024-09-04 14:00:00,1708.3717991893948,92659.6615734695,-1,HOLDING SHORT
2024-09-04 15:00:00,1713.337749673079,92659.6615734695,-1,HOLDING SHORT
2024-09-04 16:00:00,1700.1381997768287,92659.6615734695,-1,HOLDING SHORT
2024-09-04 17:00:00,1708.2047682756845,92659.6615734695,-1,HOLDING SHORT
2024-09-04 18:00:00,1698.702632392638,92659.6615734695,-1,HOLDING SHORT
2024-09-04 19:00:00,1704.3782931106562,92659.6615734695,-1,HOLDING SHORT
2024-09-04 20:00:00,1711.4917445078838,92659.6615734695,-1,HOLDING SHORT
2024-09-04 21:00:00,1695.9651274940245,92659.6615734695,-1,HOLDING SHORT
2024-09-04 22:00:00,1710.761348656698,92659.6615734695,-1,HOLDING SHORT
2024-09-04 23:00:00,1717.9844205130041,92659.6615734695,-1,HOLDING SHORT
2024-09-05 00:00:00,1726.5301628908237,92659.6615734695,-1,HOLDING SHORT
2024-09-05 01:00:00,1723.578955979374,92568.4761945245,0,EXIT SHORT: -91
2024-09-05 02:00:00,1741.1318737879976,92568.4761945245,0,NO SIGNAL
2024-09-05 03:00:00,1747.8307833964664,92568.4761945245,0,NO SIGNAL
2024-09-05 04:00:00,1753.0296950862555,92568.4761945245,0,NO SIGNAL
2024-09-05 05:00:00,1764.4014151925949,92568.4761945245,0,NO SIGNAL
2024-09-05 06:00:00,1776.887071471588,92568.4761945245,0,NO SIGNAL
2024-09-05 07:00:00,1772.0444880506755,92568.4761945245,0,NO SIGNAL
2024-09-05 08:00:00,1758.746494258911,92568.4761945245,0,NO SIGNAL
2024-09-05 09:00:00,1757.399290838797,92568.4761945245,0,NO SIGNAL
2024-09-05 10:00:00,1735.2097972780264,92568.4761945245,0,NO SIGNAL
2024-09-05 11:00:00,1752.9402490506477,92568.4761945245,-1,ENTER SHORT: 1752.94
2024-09-05 12:00:00,1753.6080298770582,92568.4761945245,-1,HOLDING SHORT
2024-09-05 13:00:00,1757.6532760873342,92568.4761945245,-1,HOLDING SHORT
2024-09-05 14:00:00,1742.8618062902085,92568.4761945245,-1,HOLDING SHORT
2024-09-05 15:00:00,1741.2961355250052,92568.4761945245,-1,HOLDING SHORT
2024-09-05 16:00:00,1744.7000636476425,92568.4761945245,-1,HOLDING SHORT
2024-09-05 17:00:00,1729.4900565777305,92568.4761945245,-1,HOLDING SHORT
2024-09-05 18:00:00,1723.8028729590205,92568.4761945245,-1,HOLDING SHORT
2024-09-05 19:00:00,1739.6201178251645,92568.4761945245,-1,HOLDING SHORT
2024-09-05 20:00:00,1721.8839859702866,92568.4761945245,-1,HOLDING SHORT
2024-09-05 21:00:00,1731.8926605225083,92568.4761945245,-1,HOLDING SHORT
2024-09-05 22:00:00,1723.416922649437,92568.4761945245,-1,HOLDING SHORT
2024-09-05 23:00:00,1738.333863082102,92568.4761945245,-1,HOLDING SHORT
2024-09-06 00:00:00,1734.5876169100814,92568.4761945245,-1,HOLDING SHORT
2024-09-06 01:00:00,1729.9765563659141,92568.4761945245,-1,HOLDING SHORT
2024-09-06 02:00:00,1720.4147718895113,92568.4761945245,-1,HOLDING SHORT
2024-09-06 03:00:00,1741.2889598528309,92568.4761945245,-1,HOLDING SHORT
2024-09-06 04:00:00,1734.0105570097394,92568.4761945245,-1,HOLDING SHORT
2024-09-06 05:00:00,1723.6678459473214,92568.4761945245,-1,HOLDING SHORT
2024-09-06 06:00:00,1728.015590558909,92568.4761945245,-1,HOLDING SHORT
2024-09-06 07:00:00,1730.5357393384136,92568.4761945245,-1,HOLDING SHORT
2024-09-06 08:00:00,1733.558713684666,92568.4761945245,-1,HOLDING SHORT
2024-09-06 09:00:00,1740.549456739743,92568.4761945245,-1,HOLDING SHORT
2024-09-06 10:00:00,1724.3054183094894,92568.4761945245,-1,HOLDING SHORT
2024-09-06 11:00:00,1731.211848585654,92568.4761945245,-1,HOLDING SHORT
2024-09-06 12:00:00,1736.0032387888957,92657.91639261856,0,EXIT SHORT: +89
2024-09-06 13:00:00,1729.069876530794,92657.91639261856,0,NO SIGNAL
2024-09-06 14:00:00,1713.8088772319495,92657.91639261856,-1,ENTER SHORT: 1713.81
2024-09-06 15:00:00,1702.7279358264334,92657.91639261856,-1,HOLDING SHORT
2024-09-06 16:00:00,1696.724379712105,92657.91639261856,-1,HOLDING SHORT
2024-09-06 17:00:00,1691.7588960485925,92657.91639261856,-1,HOLDING SHORT
2024-09-06 18:00:00,1700.035207622479,92657.91639261856,-1,HOLDING SHORT
2024-09-06 19:00:00,1704.0109595994422,92657.91639261856,-1,HOLDING SHORT
2024-09-06 20:00:00,1697.9791753277907,92657.91639261856,-1,HOLDING SHORT
2024-09-06 21:00:00,1686.2760446874497,92657.91639261856,-1,HOLDING SHORT
2024-09-06 22:00:00,1673.2304146216436,92877.30583830514,0,EXIT SHORT: +219
2024-09-06 23:00:00,1672.0982307944385,92877.30583830514,0,NO SIGNAL
2024-09-07 00:00:00,1672.474062303555,92877.30583830514,0,NO SIGNAL
2024-09-07 01:00:00,1682.6715069153804,92877.30583830514,0,NO SIGNAL
2024-09-07 02:00:00,1683.1932174693004,92877.30583830514,0,NO SIGNAL
2024-09-07 03:00:00,1692.3140761339598,92877.30583830514,0,NO SIGNAL
2024-09-07 04:00:00,1711.1556894337177,92877.30583830514,0,NO SIGNAL
2024-09-07 05:00:00,1720.9885007508462,92877.30583830514,0,NO SIGNAL
2024-09-07 06:00:00,1733.4150684282693,92877.30583830514,0,NO SIGNAL
2024-09-07 07:00:00,1723.518204615525,92877.30583830514,0,NO SIGNAL
2024-09-07 08:00:00,1710.1450433571076,92877.30583830514,1,ENTER LONG: 1710.15
2024-09-07 09:00:00,1709.0103899612006,92877.30583830514,1,HOLDING LONG
2024-09-07 10:00:00,1711.4437032219525,92877.30583830514,1,HOLDING LONG
2024-09-07 11:00:00,1710.8366072830474,92877.30583830514,1,HOLDING LONG
2024-09-07 12:00:00,1711.7849309292333,92877.30583830514,1,HOLDING LONG
2024-09-07 13:00:00,1704.3278783395106,92877.30583830514,1,HOLDING LONG
2024-09-07 14:00:00,1716.5358652395144,92877.30583830514,1,HOLDING LONG
2024-09-07 15:00:00,1704.6996046732302,92877.30583830514,1,HOLDING LONG
2024-09-07 16:00:00,1710.9259856729043,92877.30583830514,1,HOLDING LONG
2024-09-07 17:00:00,1695.176593449862,92877.30583830514,1,HOLDING LONG
2024-09-07 18:00:00,1697.338223721274,92877.30583830514,1,HOLDING LONG
2024-09-07 19:00:00,1690.8622714334956,92877.30583830514,1,HOLDING LONG
2024-09-07 20:00:00,1687.4351041283815,92753.96905003043,0,EXIT LONG: -123
2024-09-07 21:00:00,1683.236635881489,92753.96905003043,0,NO SIGNAL
2024-09-07 22:00:00,1690.7537474719059,92753.96905003043,0,NO SIGNAL
2024-09-07 23:00:00,1688.9405269397403,92753.96905003043,0,NO SIGNAL
2024-09-08 00:00:00,1670.1995268646751,92753.96905003043,0,NO SIGNAL
2024-09-08 01:00:00,1656.8256307011761,92753.96905003043,1,ENTER LONG: 1656.83
2024-09-08 02:00:00,1662.7857224206425,92753.96905003043,1,HOLDING LONG
2024-09-08 03:00:00,1679.0445350714988,92753.96905003043,1,HOLDING LONG
2024-09-08 04:00:00,1677.3637548262916,92753.96905003043,1,HOLDING LONG
2024-09-08 05:00:00,1674.1651528998402,92753.96905003043,1,HOLDING LONG
2024-09-08 06:00:00,1667.4350499610714,92753.96905003043,1,HOLDING LONG
2024-09-08 07:00:00,1670.3918139408306,92753.96905003043,1,HOLDING LONG
2024-09-08 08:00:00,1656.2355516185191,92753.96905003043,1,HOLDING LONG
2024-09-08 09:00:00,1650.7602214635347,92753.96905003043,1,HOLDING LONG
2024-09-08 10:00:00,1645.9256851071636,92753.96905003043,1,HOLDING LONG
2024-09-08 11:00:00,1648.6856069840533,92753.96905003043,1,HOLDING LONG
2024-09-08 12:00:00,1649.7407900013786,92753.96905003043,1,HOLDING LONG
2024-09-08 13:00:00,1637.8813136303152,92753.96905003043,1,HOLDING LONG
2024-09-08 14:00:00,1646.8045960636375,92753.96905003043,1,HOLDING LONG
2024-09-08 15:00:00,1646.3855003033489,92753.96905003043,1,HOLDING LONG
2024-09-08 16:00:00,1664.360457983328,92753.96905003043,1,HOLDING LONG
2024-09-08 17:00:00,1668.323465039483,92753.96905003043,1,HOLDING LONG
2024-09-08 18:00:00,1682.516748346154,92753.96905003043,1,HOLDING LONG
2024-09-08 19:00:00,1667.5483788595654,92753.96905003043,1,HOLDING LONG
2024-09-08 20:00:00,1671.0655769990124,92753.96905003043,1,HOLDING LONG
2024-09-08 21:00:00,1677.4480000845595,92753.96905003043,1,HOLDING LONG
2024-09-08 22:00:00,1680.5115237679076,92753.96905003043,1,HOLDING LONG
2024-09-08 23:00:00,1663.9321803577175,92753.96905003043,1,HOLDING LONG
2024-09-09 00:00:00,1659.4248512868148,92753.96905003043,1,HOLDING LONG
2024-09-09 01:00:00,1657.5855938371215,92753.96905003043,1,HOLDING LONG
2024-09-09 02:00:00,1649.364558292575,92753.96905003043,1,HOLDING LONG
2024-09-09 03:00:00,1643.7107619008589,92753.96905003043,1,HOLDING LONG
2024-09-09 04:00:00,1661.15261075935,92753.96905003043,1,HOLDING LONG
2024-09-09 05:00:00,1675.7723439626022,92753.96905003043,1,HOLDING LONG
2024-09-09 06:00:00,1669.5897104969808,92753.96905003043,1,HOLDING LONG
2024-09-09 07:00:00,1669.3005402794256,92753.96905003043,1,HOLDING LONG
2024-09-09 08:00:00,1673.6909130608497,92848.38585823415,0,EXIT LONG: +94
2024-09-09 09:00:00,1664.4688077977294,92848.38585823415,0,NO SIGNAL
2024-09-09 10:00:00,1649.472541529979,92848.38585823415,0,NO SIGNAL
2024-09-09 11:00:00,1650.734647584481,92848.38585823415,0,NO SIGNAL
2024-09-09 12:00:00,1658.5001875620126,92848.38585823415,0,NO SIGNAL
2024-09-09 13:00:00,1657.4205513898883,92848.38585823415,0,NO SIGNAL
2024-09-09 14:00:00,1647.7589851753517,92848.38585823415,0,NO SIGNAL
2024-09-09 15:00:00,1658.002222087223,92848.38585823415,0,NO SIGNAL
2024-09-09 16:00:00,1651.4171538746136,92848.38585823415,0,NO SIGNAL
2024-09-09 17:00:00,1674.2278577028037,92848.38585823415,0,NO SIGNAL
2024-09-09 18:00:00,1690.2856475343647,92848.38585823415,0,NO SIGNAL
2024-09-09 19:00:00,1690.539910013161,92848.38585823415,1,ENTER LONG: 1690.54
2024-09-09 20:00:00,1687.7579758662716,92848.38585823415,1,HOLDING LONG
2024-09-09 21:00:00,1699.0507701496738,92848.38585823415,1,HOLDING LONG
2024-09-09 22:00:00,1689.1350821202707,92848.38585823415,1,HOLDING LONG
2024-09-09 23:00:00,1693.7467840391257,92848.38585823415,1,HOLDING LONG
2024-09-10 00:00:00,1699.0978999905146,92848.38585823415,1,HOLDING LONG
2024-09-10 01:00:00,1698.8126296205166,92848.38585823415,1,HOLDING LONG
2024-09-10 02:00:00,1706.1703523776353,92848.38585823415,1,HOLDING LONG
2024-09-10 03:00:00,1690.4318934414277,92848.38585823415,1,HOLDING LONG
2024-09-10 04:00:00,1681.1271010402731,92848.38585823415,1,HOLDING LONG
2024-09-10 05:00:00,1686.7856045573822,92848.38585823415,1,HOLDING LONG
2024-09-10 06:00:00,1685.4374357337667,92848.38585823415,1,HOLDING LONG
2024-09-10 07:00:00,1673.179255797191,92848.38585823415,1,HOLDING LONG
2024-09-10 08:00:00,1678.402286652941,92848.38585823415,1,HOLDING LONG
2024-09-10 09:00:00,1671.3296480920249,92848.38585823415,1,HOLDING LONG
2024-09-10 10:00:00,1661.2331041173704,92687.42606036321,0,EXIT LONG: -161
2024-09-10 11:00:00,1659.992556030163,92687.42606036321,0,NO SIGNAL
2024-09-10 12:00:00,1670.0852385097885,92687.42606036321,0,NO SIGNAL
2024-09-10 13:00:00,1668.7785969968152,92687.42606036321,0,NO SIGNAL
2024-09-10 14:00:00,1679.246770292055,92687.42606036321,0,NO SIGNAL
2024-09-10 15:00:00,1690.3648579216176,92687.42606036321,0,NO SIGNAL
2024-09-10 16:00:00,1687.982204608917,92687.42606036321,0,NO SIGNAL
2024-09-10 17:00:00,1670.0658785538562,92687.42606036321,0,NO SIGNAL
2024-09-10 18:00:00,1675.8791035020047,92687.42606036321,0,NO SIGNAL
2024-09-10 19:00:00,1670.3660994210118,92687.42606036321,0,NO SIGNAL
2024-09-10 20:00:00,1671.4036726294871,92687.42606036321,0,NO SIGNAL
2024-09-10 21:00:00,1659.8585090549739,92687.42606036321,0,NO SIGNAL
2024-09-10 22:00:00,1660.2998960004238,92687.42606036321,0,NO SIGNAL
2024-09-10 23:00:00,1686.92220453437,92687.42606036321,1,ENTER LONG: 1686.92
2024-09-11 00:00:00,1707.0621482636973,92687.42606036321,1,HOLDING LONG
2024-09-11 01:00:00,1708.8244892246305,92687.42606036321,1,HOLDING LONG
2024-09-11 02:00:00,1698.1249606414076,92687.42606036321,1,HOLDING LONG
2024-09-11 03:00:00,1700.7239726908965,92687.42606036321,1,HOLDING LONG
2024-09-11 04:00:00,1697.1073561048288,92687.42606036321,1,HOLDING LONG
2024-09-11 05:00:00,1704.1686599586626,92687.42606036321,1,HOLDING LONG
2024-09-11 06:00:00,1703.7639005535784,92687.42606036321,1,HOLDING LONG
2024-09-11 07:00:00,1711.0025628575247,92687.42606036321,1,HOLDING LONG
2024-09-11 08:00:00,1711.8156824803125,92687.42606036321,1,HOLDING LONG
2024-09-11 09:00:00,1701.9172427845122,92687.42606036321,1,HOLDING LONG
2024-09-11 10:00:00,1706.9143940744366,92687.42606036321,1,HOLDING LONG
2024-09-11 11:00:00,1713.813362127009,92687.42606036321,1,HOLDING LONG
2024-09-11 12:00:00,1705.4446934633397,92687.42606036321,1,HOLDING LONG
2024-09-11 13:00:00,1700.81886853378,92687.42606036321,1,HOLDING LONG
2024-09-11 14:00:00,1702.5345749398134,92687.42606036321,1,HOLDING LONG
2024-09-11 15:00:00,1705.3780222727114,92687.42606036321,1,HOLDING LONG
2024-09-11 16:00:00,1693.9160332476297,92687.42606036321,1,HOLDING LONG
2024-09-11 17:00:00,1701.9466778415056,92687.42606036321,1,HOLDING LONG
2024-09-11 18:00:00,1708.120062624466,92687.42606036321,1,HOLDING LONG
2024-09-11 19:00:00,1715.6085677739031,92687.42606036321,1,HOLDING LONG
2024-09-11 20:00:00,1701.5285012529894,92687.42606036321,1,HOLDING LONG
2024-09-11 21:00:00,1695.6641444121005,92735.45838241478,0,EXIT LONG: +48
2024-09-11 22:00:00,1688.4801602670293,92735.45838241478,0,NO SIGNAL
2024-09-11 23:00:00,1695.548915287226,92735.45838241478,0,NO SIGNAL
2024-09-12 00:00:00,1680.7184389079725,92735.45838241478,0,NO SIGNAL
2024-09-12 01:00:00,1672.6788716860158,92735.45838241478,0,NO SIGNAL
2024-09-12 02:00:00,1666.1695884706692,92735.45838241478,0,NO SIGNAL
2024-09-12 03:00:00,1686.0211192621214,92735.45838241478,0,NO SIGNAL
2024-09-12 04:00:00,1720.583291860505,92735.45838241478,0,NO SIGNAL
2024-09-12 05:00:00,1726.7853275041662,92735.45838241478,0,NO SIGNAL
2024-09-12 06:00:00,1717.808488273945,92735.45838241478,0,NO SIGNAL
2024-09-12 07:00:00,1715.4478097084968,92735.45838241478,0,NO SIGNAL
2024-09-12 08:00:00,1720.8612747086358,92735.45838241478,0,NO SIGNAL
2024-09-12 09:00:00,1722.3870057681656,92735.45838241478,1,ENTER LONG: 1722.39
2024-09-12 10:00:00,1721.1466624796744,92735.45838241478,1,HOLDING LONG
2024-09-12 11:00:00,1718.8835297144515,92735.45838241478,1,HOLDING LONG
2024-09-12 12:00:00,1720.1388763599407,92735.45838241478,1,HOLDING LONG
2024-09-12 13:00:00,1722.3622895498168,92735.45838241478,1,HOLDING LONG
2024-09-12 14:00:00,1713.8736411240009,92735.45838241478,1,HOLDING LONG
2024-09-12 15:00:00,1699.3027580814705,92735.45838241478,1,HOLDING LONG
2024-09-12 16:00:00,1697.2284495224158,92735.45838241478,1,HOLDING LONG
2024-09-12 17:00:00,1693.1500355797407,92735.45838241478,1,HOLDING LONG
2024-09-12 18:00:00,1692.3036078860112,92735.45838241478,1,HOLDING LONG
2024-09-12 19:00:00,1703.64528958891,92735.45838241478,1,HOLDING LONG
2024-09-12 20:00:00,1700.030009128431,92615.08553214962,0,EXIT LONG: -120
2024-09-12 21:00:00,1699.8089423315814,92615.08553214962,0,NO SIGNAL
2024-09-12 22:00:00,1720.5513275248793,92615.08553214962,0,NO SIGNAL
2024-09-12 23:00:00,1724.5907524354805,92615.08553214962,0,NO SIGNAL
2024-09-13 00:00:00,1722.6806775387834,92615.08553214962,0,NO SIGNAL
2024-09-13 01:00:00,1720.430093282436,92615.08553214962,0,NO SIGNAL
2024-09-13 02:00:00,1711.4162451019945,92615.08553214962,0,NO SIGNAL
2024-09-13 03:00:00,1719.7778423100883,92615.08553214962,0,NO SIGNAL
2024-09-13 04:00:00,1720.1240811969744,92615.08553214962,1,ENTER LONG: 1720.12
2024-09-13 05:00:00,1737.8762253878726,92615.08553214962,1,HOLDING LONG
2024-09-13 06:00:00,1730.0198575327602,92615.08553214962,1,HOLDING LONG
2024-09-13 07:00:00,1722.9816331874651,92615.08553214962,1,HOLDING LONG
2024-09-13 08:00:00,1721.2240883408547,92615.08553214962,1,HOLDING LONG
2024-09-13 09:00:00,1712.9202206790949,92615.08553214962,1,HOLDING LONG
2024-09-13 10:00:00,1710.1745104092136,92615.08553214962,1,HOLDING LONG
2024-09-13 11:00:00,1710.9598661209072,92615.08553214962,1,HOLDING LONG
2024-09-13 12:00:00,1703.2859894926714,92615.08553214962,1,HOLDING LONG
2024-09-13 13:00:00,1708.9532319654727,92615.08553214962,1,HOLDING LONG
2024-09-13 14:00:00,1729.4951574918327,92615.08553214962,1,HOLDING LONG
2024-09-13 15:00:00,1730.3774957315609,92615.08553214962,1,HOLDING LONG
2024-09-13 16:00:00,1730.9231343043325,92673.22989732288,0,EXIT LONG: +58
2024-09-13 17:00:00,1709.2778247016558,92673.22989732288,0,NO SIGNAL
2024-09-13 18:00:00,1718.6992626064232,92673.22989732288,0,NO SIGNAL
2024-09-13 19:00:00,1733.9360952646034,92673.22989732288,0,NO SIGNAL
2024-09-13 20:00:00,1733.1217890109542,92673.22989732288,1,ENTER LONG: 1733.12
2024-09-13 21:00:00,1733.657241065256,92673.22989732288,1,HOLDING LONG
2024-09-13 22:00:00,1728.362705646671,92673.22989732288,1,HOLDING LONG
2024-09-13 23:00:00,1706.1180470341835,92673.22989732288,1,HOLDING LONG
2024-09-14 00:00:00,1689.934770342141,92442.30091500601,0,STOP LOSS LONG: -231
2024-09-14 01:00:00,1684.8305590787152,92442.30091500601,-1,ENTER SHORT: 1684.83
2024-09-14 02:00:00,1693.396142650515,92442.30091500601,-1,HOLDING SHORT
2024-09-14 03:00:00,1696.2984522164127,92442.30091500601,-1,HOLDING SHORT
2024-09-14 04:00:00,1707.557841626812,92442.30091500601,-1,HOLDING SHORT
2024-09-14 05:00:00,1715.4064556919839,92442.30091500601,-1,HOLDING SHORT
2024-09-14 06:00:00,1710.5485516074727,92442.30091500601,-1,HOLDING SHORT
2024-09-14 07:00:00,1709.7464726892792,92442.30091500601,-1,HOLDING SHORT
2024-09-14 08:00:00,1699.5528379784341,92442.30091500601,-1,HOLDING SHORT
2024-09-14 09:00:00,1689.7988641673635,92442.30091500601,-1,HOLDING SHORT
2024-09-14 10:00:00,1691.9957052686993,92442.30091500601,-1,HOLDING SHORT
